id,name,url,phone,email,description,logo_url,vendor_page_url,geographic_coverage,founded,company_size,company_type,industry_focus,specializations,social_links,contractor_rating,client_reviews,equipment_requirements,training_provided,payment_frequency,assignment_process,job_volume,onboarding_process,required_technology,equipment_provision,bbb_status,industry_recognition,recruiter_contact,qualifications,pay_range,compensation_structure,created_at,updated_at,categories,pay_max,pay_min,pay_type,rating,services,source,is_published,slug,starter_featured,starter_rank,brand_primary,brand_secondary,latitude,longitude,address,vendor_verified,address_source,address_confidence
88dd1b4f-09ac-4bbd-ab68-e17ae27574ed,US Best Repair Service,,,,"US Best Repair Service appears as a regional or local property repair service name. No verified national corporate website, vendor portal, or primary headquarters could be confirmed under this exact name.",,,Unknown,,,Private,Property Repair & Restoration,,"[""https://www.facebook.com/CISInspects/"", ""https://www.linkedin.com/company/construction-inspection-specialists/"", ""https://twitter.com/CISInspects"", ""https://www.instagram.com/cis_inspects/?hl=en""]",,,,,,,,,,,,,,,,,,2026-01-11 19:32:18.775889+00,"[""Property Restoration & Repair Services""]",,,,,,,false,us-best-repair-service,,,,,33.690426,-117.84644,"2004 McGaw Ave, Irvine, CA 92614",false,Orange (CC0 1.0),
89c752d0-20ea-413a-990f-1edd692233cd,OPENLANE,https://www.openlane.com,(317) 249-4200,careers@karglobal.com,,wix:image://v1/f9bafe_c453fb431b874789a0318cc0780e781c~mv2.png/Screenshot%202025-05-20%20at%202.12.03%E2%80%AFPM.png#originWidth=172&originHeight=48,https://www.autovin.com/careers,National,2023,Large,Private,Digital MarketplacesPhysical Auctions (ADESA)Financing (AFC)Vehicle Inspections (AutoVIN)LogisticsReconditioning,End-to-end vehicle remarketingDigital wholesale marketplacesVehicle inspection services (AutoVIN),"[""https://www.linkedin.com/company/openlane-inc/""""https://x.com/openlane""""https://www.facebook.com/openlane/""""https://www.youtube.com/channel/UCrF6YlVaaaznJ00Y3XmJ-4g""]",3.5,,Reliable Vehicle (specifics apply)Smartphone/Tablet (iOS/Android)InternetComputerPaint Thickness GaugeTire Tread Gauge,TRUE,Weekly,Via proprietary app ('AutoVIN Mobile') based on territoryavailabilityperformance,Highly Variable,Online ApplicationScreeningBackground/Driving Record CheckDocument Submission (W9InsuranceDLDirect Deposit)Extensive Online Training/AssessmentsActivation,AutoVIN proprietary inspection appSmartphone/Tablet,Contractor-supplied,BBB profiles exist for OPENLANEADESAAutoVIN with varying ratings/reviews. [May 2025],Major industry players (OPENLANEADESAAutoVIN) frequently recognized,Use AutoVIN website contacts for ICs,Background/Driving Record check,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Engineering Inspection"",""Appraisal Services"",""Risk Assessment""]",60,20,/inspection,3.5,Inspections,,false,openlane,,,,,39.950662,-86.15882,"11299 N Illinois Street, Suite 500, Carmel, IN 46032",true,Hamilton,
89ea35dc-1ef9-44b8-9c27-b61127dfbdad,Reotrans (via Equator),https://www.equator.com/,,,"Equator operates the Reotrans inspection workflow as part of its mortgage field services and vendor management platform used by servicers and lenders to dispatch inspections and preservation work. Equator's vendor portal supports nationwide field service engagements. ",,https://vendors.equator.com/,Nationwide,2003,201–500,Private,Mortgage Field Services Technology,"Vendor Management, Property Inspections, Field Service Order Dispatch","{""linkedin"": ""https://www.linkedin.com/company/equator-llc""}",,,"Computer, internet access",Yes,,Orders issued via Equator vendor portal,High,Vendor registration and compliance verification,Equator vendor portal,Contractor supplied,,Widely used mortgage field services platform,,Field services experience and compliance requirements,,,2025-12-12 05:37:47.376203+00,2026-01-11 19:32:18.775889+00,"[""Mortgage Field Services Platform, Vendor Management""]",,,,,,,true,reotrans-via-equator,,,,,34.058699,-84.290254,"2300 Lakeview Parkway, Suite 700, Alpharetta, GA 30009",,Fulton (Fulton County),
8a61ef19-734e-4c52-b99c-71f77463de16,Checkmate Inspections,https://www.checkmateinspections.com,(800) 847-0727,information@checkmateinspections.com,Checkmate Inspections provides professional collateral verificationfield inspectionsand auditing services to financial institutions and lenders in a variety of industries. Experienced in due diligence services since 1992we provide our valued customers with accurate and timely reporting safeguarding your collateral while delivering exceptional value.,https://www.checkmateinspections.com/checkmate/themes/sysconn/logo.png,https://www.checkmateinspections.com/checkmate/content/careers,National,2004,Small,Private,"Mortgage Field Services,Insurance",Provides on-site field inspection and data collection services.,"[""https://www.linkedin.com/company/checkmate-inc/""]",4.4,,Reliable transportationsmartphone with high-quality camera and GPS capabilitiesinternet accesscomputer/tablet for report submissionmeasuring device,TRUE,Commonly Net 30 to Net 45+ days,Assignments dispatched through Checkmate's online platform.,Variable,Online application via 'Careers' page,Proprietary web-based platform,Contractor-supplied,A+,National provider of mortgage field and insurance inspection services,recruiting@checkmateinspections.com,Background check required,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Home Warranty Inspection"",""Property Inspection""]",,,,4.4,Inspections,,true,checkmate-inspections,,,,,36.204737,-81.624187,"4469 Bamboo Rd, Boone, NC 28607",true,Watauga,
8a664249-adff-4590-bb8a-e1b3dd01bd72,Radata,http://www.radata.com,(973) 927-7303,info@radata.com,"RAdata is your best choice when it comes to radon and water testing & treatment for your home or your real estate transaction. We always strive to provide the lowest prices and fastest turnaround times.

We are committed to protect and enhance your home’s environmental health and safety!",https://www.radata.com/wp-content/uploads/2022/06/cropped-Radata-Rebrand.png,https://www.radata.com/become-an-affiliate/,National,1989,Medium,Private,Insurance,Provides field inspection data to insurance carriers,,2,,Reliable vehicleSmartphone/Tablet w/ Camera & GPSInternet accessComputerMeasuring device,TRUE,bi-weekly or monthly,Assignments dispatched via proprietary platform/email.,Variable,Application via 'Become an Affiliate' page.,Proprietary reporting platform/software ('RADMIS' mentioned historically),Contractor-supplied,[BBB profile existsAccredited (A+)],Long-standing provider of insurance underwriting inspection services.,https://www.radata.com/become-an-affiliate/,Background check clearance,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Remote Verification"",""Digital Closing""]",75,25,/inspection,2,InspectionsInsurance Inspection,,true,radata,,,,,40.834876,-74.689884,"27 Ironia Rd, Unit 2, Flanders, NJ 07836",true,Morris,
8ac1e054-3e71-4519-92e5-3e3a3d66ccb4,MTI Inspection Services,http://www.mti-inspections.com,,,MTI is one of the largest cargo claim inspection agencies in North Americaserving LTL and truckload carriersairlines and freight forwarders from offices in every major metropolitan area in all 50 states and Canada.At heartMTI is an organization of professional claim investigators who are dedicated to assisting transportation companies and the shipping public in reducing their cargo claim costs.Our experience enables us to produce inspection reports which are unsurpassed for accuracyth...,http://www.mti-inspections.com/page-header.jpg,,,,,,,,"[""https://www.facebook.com/intouchinsightshoppersauditors/"", ""https://www.linkedin.com/company/intouch-insight/"", ""https://twitter.com/intouchinsight"", ""https://www.instagram.com/intouch_insight_shoppers/"", ""https://www.youtube.com/@intouchinsight""]",,,,,,,,,,,,,,,,,,2026-01-11 19:32:18.775889+00,"[""Field Services""]",,,,,,,true,mti-inspection-services,,,,,41.97424,-88.12938,"5555 Arlington Dr E, Hanover Park, IL 60133",true,Dupage,
8b597d36-8bce-48b7-b5b7-e8bed4691eb7,Guardian Appraiser,https://www.guardianmortgageonline.com,(800) 331-4799,,,https://www.guardianmortgageonline.com/assets/assets-GM/dist/images/logo-gm.png,https://www.guardianmortgageonline.com/about-us/appraiser-inquiries/,Unknwn,,,,Real EstateInsuranceField Services,,,2.5,,,,,,,,,,,,,,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Field Services"",""Verification""]",,,,2.5,InspectionsInsurance Inspection,,false,guardian-appraiser,,,,,40.776557,-73.466009,"8117 Preston Rd #220,  Dallas, TX 75225",true,"NYS GIS Program Office, State Geographic Information Officer (GIO)",
8b88cdba-f7a5-4ce1-96d9-34cbbdaa85f9,Cal Inspection Bureau,https://calinspect.com/,(818) 346-2422,info@calinspect.com,,https://calinspect.com/wpnew/wp-content/uploads/2014/05/logo-retina1.png,https://calinspect.com/careers/,"Regional,AZ,CA,NV,OR,WA",1976,Small,Private,Insurance,Specialized field inspectionauditand risk assessment services,"[""https://www.linkedin.com/company/cal-inspection-bureau-inc""""http://Not Found""""https://www.facebook.com/CalInspectionBureauInsuranceInspections/""]",4.5,,Reliable transportationlaptop or tablet with internet accesssmartphone/digital camerameasuring devices,TRUE,Typically bi-weekly or monthly,Assignments dispatched by staff via email or online system.,Variable,Application via 'Careers' page on website.,Laptop or tablet with internet access,Contractor-supplied,NR,,Apply via website: https://calinspect.com/careers/,Professional certifications highly valued,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Insurance Inspection"",""Property Inspection"",""Risk Assessment""]",50,30,/inspection,4.5,InspectionsInsurance Inspection,,false,cal-inspection-bureau,,,,,34.156207,-118.642979,"23679 Calabasas Rd, Suite 333, Calabasas, CA 91302",true,TIGER/Line® from the US Census Bureau,
8c3ae1a2-4519-419a-90c8-deb65dc4d5f4,Manhattan Strategy Group,https://www.manhattanstrategy.com/,301.828.1515,,"Management consulting firm providing strategy, program evaluation, research, and communications services primarily for federal, state, and local government agencies.",https://manhattanstrategy.com/sites/default/files/msg-logo_1.png,https://www.manhattanstrategy.com/careers/,Nationwide,2003,201–500,Private,"Government Consulting, Public Sector Services","Program Evaluation, Research & Analysis, Strategic Communications","{""linkedin"": ""https://www.linkedin.com/company/manhattan-strategy-group""}",,,"Computer, secure internet access",Yes,,Project staffing through internal consulting teams,Moderate,"Careers application, background check, client onboarding",Government-approved collaboration tools,Partial,,Federal government consulting partner,Talent Acquisition via careers portal,Consulting or government contracting experience preferred,,,,2026-01-11 19:32:18.775889+00,"[""Management Consulting, Government Services, Program Evaluation""]",,,,,,,true,manhattan-strategy-group,,,,,38.895868,-77.021696,"437 7th Street NW, Suite 200, Washington, DC 20004",true,Statewide (City of Washington),
8c60997d-929d-457a-92e4-8fbd22135e3d,Mainstreet,,,,"Highly generic business name used across multiple industries including finance, real estate, inspections, and services. No single verified national company, official website, or primary headquarters could be confirmed under this exact name.",,,Unknown,,,Private,Multi-Industry,,[],,,,,,,,,,,,,,,,,2025-11-12 20:35:12.89127+00,2026-01-11 19:32:18.775889+00,"[""Financial Services, Property Services""]",,,,,,,false,mainstreet,,,,,39.930917,-86.109458,"3085 E 98th St, Suite 110, Indianapolis, IN 46280",true,TIGER/Line® from the US Census Bureau,
8c63e72a-fb7a-4002-a81f-ab6d2c1aa14b,Sentinel Underwriting Review,https://www.sentinelunderwriting.com/,(248) 559-7775,[Contact email provided during application process],Sentinel Underwriting Review is the leading provider of Real-TimeOn-Demand Risk Intelligence for decision support and ITV serving the InsuranceReal EstateMortgageand Banking Industries.,https://www.sentinelunderwriting.com/images/sentinel-logo.png,https://www.sentinelunderwriting.com/employment.php,National,,,Private,Insurance,Provides detailed property information to insurance underwriters,,3.2,,Reliable vehicleSmartphone/Tablet w/ Camera & GPSInternet accessComputerMeasuring deviceLadder (potentially),TRUE,Net 30 days,Assignments dispatched via email or proprietary platform.,Variable,Application via instructions on 'Employment' page (Email resume/application).,Proprietary reporting software or forms,,[BBB profile not readily found],[Appears to be an established provider of insurance underwriting surveys],[Use Employment page instructions/contact info],Background check clearance,$30-$55/inspection/review,,2025-12-11 20:47:00.522071+00,2026-01-11 19:32:18.775889+00,"[""Insurance Inspection"",""Property Inspection"",""Risk Assessment"",""Field Services""]",55,30,/inspection/review,3.2,,,true,sentinel-underwriting-review,,,,,35.173746,-106.591441,"4801 Lang Ave NE, Suite 110, Albuquerque, NM 87109",true,Albuquerque,
8d3644ef-be9c-4db7-bb2d-190ddb2c03f4,Atlantic & Pacific Build Group,https://atlanticpacificbuildgroup.com/,,,"Construction and development services across all phases, from land acquisition to risk management and quality control. Part of a vertically integrated real estate and property management organization.",,,,,,Private,"Construction, Real Estate Development","General Contracting, Construction Management",[],,,,,,,,,,,,,,,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Construction, General Contracting""]",,,,,Construction MonitoringProperty InspectionsInspectionsCompliance,,true,atlantic-pacific-build-group,,,,,33.687528,-117.857825,"18005 Sky Park Cir, Suite F, Irvine, CA 92614",true,Orange (CC0 1.0),
8fb22941-c826-44d7-8b89-ce06451bdf83,Transmercial,http://transmercial.com,408-288-5500,,"Transmercial is a commercial real estate brokerage and advisory firm specializing in leasing, tenant representation, and commercial property transactions across multiple U.S. markets.",https://transmercial.com/wp-content/uploads/2021/07/TransmercialHeader.jpg,http://transmercial.com/careers,Regional,,11–50,Private,Commercial Real Estate,"Leasing, Tenant Representation, CRE Advisory","{""linkedin"": ""https://www.linkedin.com/company/transmercial""}",,,,,,Brokerage and advisory engagements,,Careers application,CRM and brokerage platforms,,,,,,,,,2026-01-11 19:32:18.775889+00,"[""Commercial Real Estate Brokerage & Advisory""]",,,,,,,true,transmercial,,,,,39.117361,-76.969286,"2043 Spencerville Rd, Spencerville, MD 20868",true,TIGER/Line® from the US Census Bureau,
